idpaper,referencia,tiporef,anoref,siglaref,idiomaref,id_referencias,ni,trad.sn
4619,"Eronen, L. (2004) User Centered Design of New and Novel Products: case digital television. Helsinki. Tese de doutorado - Helsinki University of Technology, 113 p.",T,2004,Doutorado,EN,1951,,
4619,"French, T., Springett, M. (2003) Developing Novel ITV Applications: A User Centric Analysis. Anais do 1st European Interactive Television Conference. Brighton, pags. 29-39.",C,2003,EuroITV,EN,1952,,
4619,"Gawlinski, M. (2003) Interactive Television Production. Oxford: Focal Press, 288p.",L,2003,Oxford,EN,1953,,
4619,"Gill, J. M., S. A. Perera (2003) Accessible Universal Design of Interactive Digital Television. Anais do 1st European Interactive Television Conference. Brighton, págs. 83-89.",C,2003,EITCB,EN,1954,,
4619,"Hsu, H. S. et alli, (2006) An Activity-Oriented Approach to Designing a User Interface for Digital Television. Anais do 4th European Conference on Interactive Television. Atenas, págs.83-90.",C,2006,EuroITV,,1955,,
4619,IBGE (2003) Pesquisa Nacional por Amostra de Domicílios - Síntese de Indicadores 2003 (Tabelas 7.1.1b e 7.2). Disponível em: http://www.ibge.gov.br/home/estatistica/populacao/trab alhoerendimento/pnad2003/. Último acesso em 27 de março de 2006.,O,2006,IBGE,PT,1956,,
4619,"Kernal, K. H. (1999) Effects of computer/television convergence on user´s perception of content, equipment and affect. Anais do ACM SIGCHI Conference on Human Factors in Computing Systems. New York, págs. 248-249.",C,1999,CHI,EN,1957,,
4619,"Klein, A. J et alli (2003) Digital Television for All ? A report on usability and accessible design. Disponível em: http://www.digitaltelevision.gov.uk/publications/pub_d tv_for_all.html. Último acesso em 28 de março de 2006.",O,2006,http,EN,1958,,
4619,"Kunert, T, Krömker, H.. (2006) Proven Interaction Design Solutions for Acessing and Viewing Interactive TV content Items. Anais do 4th European Conference on Interactive Television. Atenas, págs. 242-250.",C,2006,ECIT,EN,1959,,
4619,"Lamont, S. (2003) Case Study: Successful Adoption of an User-Centered Design Approach During the Development of an Interactive Television Application. Anais do 1st European Interactive Television Conference. Brighton, págs. 13-18.",C,2003,EuroITV,EN,1960,,
4619,"Lemos, André L. M. (1997) Anjos interativos e retribalização do mundo: sobre interatividade e interfaces digitais. Disponível em: http://www.facom.ufba.br/ciberpesquisa/lemos/interac. html. Último acesso em 16 de junho de 2006.",O,1997,HTTP,PT,1961,,
4619,"Liu, K. (2000) Semiotics in Information Systems Engineering. Cambridge University Press, Cambridge, UK.",L,2000,Cambridge University Press,EN,1962,,
4619,"Lu, K. (2005) Interaction Design Principles for Interactive Televison. Atlanta. Dissertação de Mestrado - Georgia Institute of Technology, 202p.",D,2005,Mestrado,EN,1963,,
4619,"Monteiro, M. S. M. (2002) TV Interativa e seus Caminhos. Dissertação de Mestrado ? Instituto de Computação ? Unicamp. 84 págs.",D,2002,Mestrado,PT,1964,,
4619,"Montez, C., Becker, V. (2005) TV Digital Interativa: Conceitos, Desafios e Perspectivas para o Brasil. 2ed. Florianópolis: Ed. da UFSC, 200p.",L,2005,Editora da UFSC,PT,1965,,
4619,"Nielsen, J. (1997) WebTV Usability Review. Alertbox. Disponível em: http://www.useit.com/alertbox/9702b.html . Último acesso em 21 de março de 2006.",O,1997,Alertbox,EN,1966,,
4619,"Norman, D. A., Draper S. W. (1986) User Centered System Design ? New Perspectives on Human- Computer Interaction. Hillsdale: Lawrence Erlbaum Associates, 526p.",L,1986,Hillsdale,EN,1967,,
4619,RNIB (2005) Guidelines for designers of digital TV user interfaces. Disponível em: http://www.rnib.org.uk/xpedio/groups/public/document s/publicwebsite/public_userinterfaces.doc. Último acesso em 28 de março de 2006.,O,2006,guidelines,EN,1968,,
4619,"Shrimpton-Smith, T. et alli. (2006)Coupling the users: The benefits of paired user testing for iDTV. Anais do 4th European Conference on Interactive Television. Atenas, págs. 214-221.",C,2006,EuroITV,EN,1969,,
4619,Tiresias (2000) Tiresias screenfont ? television subtitling. Disponível em: http://www.tiresias.org/fonts/screenfont.htm. Último acesso em 28 de março de 2006.,O,2006,DIS,EN,1970,,
4620,"Anderson, J. R. Rules of the mind. Hillsdale, Lea, 1993.",L,1993,lea,EN,1971,,
4620,"Begosso, L. C. S. PERERE: Uma ferramenta apoiada por arquiteturas cognitivas para o estudo da confiabilidade humana. Ph.D. Thesis, São Paulo, Escola Politécnica da Universidade de São Paulo, 2005.",T,2005,,PT,1972,,
4620,"Berliner, D. C., Angell, D. and Shearer, J. Behaviors, measures and instruments for performance evaluation in simulated environments. In: Symposium and Workshop on the Quantification of Human Performance, 1., Albuquerque-New Mexico, 1964. Albuquerque: The University of New Mexico (1964) p.277-296.",C,1964,Symposium and Workshop on the Quantification of Human Performance,EN,1973,,
4620,"Butterworth, R. et al. Demonstrating the Cognitive Plausibility of Interactive System Specifications. Bulletin of Computer Science, v.12, p.237-259, 2000.",O,2000,Bulletin,EN,1974,,
4620,"Callantine, T .J. Analysis of flight operational quality assurance data using model-based activity tracking. Warrendale, PA: SAE International (2001). [(SAE Technical paper 2001-01-2640].",R,2001,technical paper,EN,1975,,
4620,"Filgueiras. L. V. L.; Human Performance Reliability in the Design for Usability Life Cycle for Safety Human Computer Interfaces. SAFECOMP, 1999.",C,1999,SAFECOMP,EN,1976,,
4620,"Itoh, K., Yamaguchi, T., Hansen, J. P. and Nielsen, F. R. Risk Analysis of Ship Navigation by Use of Cognitive Simulation. Cognition, Technology & Work, n.3, (2001) p.4-21.",P,2001,CTW,EN,1977,,
4620,"Jones, G., Ritter, F. E. and Wood, D. J. Using a Cognitive Architecture to Examine What Develops. Psychological Science, vol 11, n.2, March 2000, pp 93-100.",P,2000,PsySci,EN,1978,,
4620,"Leiden, K. et al. A review of human performance models for the prediction of human error. Moffett Field: National Aeronautics and Space Administration System-Wide Accident Prevention Program Ames Research Center, 2001. Available: Access: Apr. 09. 2004.",O,2001,,EN,1979,,
4620,"Paternó F. and Santoro, C. Preventing User Errors by Systematic Analysis of Deviations from the System Task Model. International Journal of Human-Computer Studies, 56, 2 (Feb. 2002), 225-245.",P,2002,IJHCS,EN,1980,,
4620,"Pew, R. W. and Mavor, A. S. Modeling human and organizational behavior: application to military simulations. Washington: National Academy Press, 1998.",L,1998,National Academy Press,EN,1981,,
4620,"Reason J. Human Error. Cambridge: Cambridge University Press, 1990.",L,1990,Cambridge University,EN,1982,,
4620,"Ritter, F. E. et al. Techniques for Modeling Human Performance in Synthetic Environments: a supplementary review. Ft. Belvoir: Defense Technical Information Center, 2002. Available: . Access: Sep. 14. 2003.",O,2003,,EN,1983,,
4620,"Wickens, C. D. Engineering Psychology and Human Performance. New York: HarperCollins, 1992.",L,1992,HarperCollins,EN,1984,,
4620,"Wood, S. D. Extending GOMS to Human Error and Applying it to Error-Tolerant Design. Doctoral. PhD. Thesis, Michigan, University of Michigan, 2000.",T,2000,,EN,1985,,
4621,"Anderson, J., Fleek, F., Garrity, K, et al. Integrating Usability Techniques into Software Development. In IEEE Software, January/Frebuary, 2001, 46-53.",P,2001,IEEE Software,EN,1986,,
4621,"Bühler C. Empowered participation of users with disabilities in universal design. In Universal Access in the Information Society, vol. 2, number 2, Springer, 2001, 85-90.",P,2001,Universal Access in the Information Society,EN,1987,,
4621,"Bonacin, R. Um modelo de desenvolvimento de sistemas para suporte a cooperação fundamentado em design participativo e semiótica organizacional. Tese de Doutorado, Instituto de Computação, Unicamp, SP, 2004, 261p.",T,2004,Doutorado,PT,1988,,
4621,"Bonacin, R., Simoni, C.A.C, Melo, A.M., Baranauskas, M.C. Organisational Semiotics: Guiding a Service-Oriented Architecture for e-Government. In Proceedings of International Conference on Organisational Semiotics (ICOS 2006) (Campinas, SP, Brasil, July 5-7, 2006), 47-58.",C,2006,ICOS,EN,1989,,
4621,"Brasil. Decreto nº 3.956, de 8 de outubro de 2001. Promulga a Convenção Interamericana para Eliminação de Todas as Formas de Discriminação contra as Pessoas Portadoras de Deficiência.",O,2001,Decreto,PT,1990,,
4621,"Brasil. Decreto nº 5.296 de 2 de dezembro de 2004. Regulamenta as Leis nos 10.048, de 8 de novembro de 2000, que dá prioridade de atendimento às pessoas que especifica, e 10.098, de 19 de dezembro de 2000, que estabelece normas gerais e critérios básicos para a promoção da acessibilidade das pessoas portadoras de deficiência ou com mobilidade reduzida, e dá outras providências.",O,2000,Lei,PT,1991,,
4621,"Brasil. Governo Eletrônico. Ministério do Planejamento, Orçamento e Gestão, 2006a. http://www.governoeletronico.gov.br/",O,2006,gov,PT,1992,,
4621,"Brasil. Portal do Cidadão ? Ministério da Justiça do Brasil. Ministério da Justiça, 2006b. http://www.mj.gov.br/",O,2006,gov,PT,1993,,
4621,"Brasil. Portal do Mec. Ministério da Educação, 2006c. http://portal.mec.gov.br/",O,2006,gov,PT,1994,,
4621,"COEP Brasil. Comitê de Entidades no Combate à Fome e pela Vida, 2006. http://www.coepbrasil.org.br/",O,2006,http,PT,1995,,
4621,"Connell, B. R., Jones, M., Mace, R. et al. The Principles of Universal Design, Version 2.0. Raleigh, 1997. The Center for Universal Design, North Carolina State University. http://www.design.ncsu.edu:8120/cud/",O,1997,,EN,1996,,
4621,"Constantine, L.L, Lockwood, L.A.D. Usage-Centered Engineering for Web Applications. In IEEE Software, March/April, 2002, 42-50.",P,2002,IEEE Software,EN,1997,,
4621,"December, J. Web Development, 2006. http://www.december.com/web/develop.html",O,2006,http,EN,1998,,
4621,"Deshpande, Y., Hansen, S. Web Engineering: Creating a Discipline among Disciplines. In IEEE MultiMedia, April 2001, pp. 82-87.",P,2001,IEEE MultiMedia,EN,1999,,
4621,"Escalona M.J, Reina, A.M., Torres, J., Mejías, M. NDT: a methodology to deal with the navigation aspect at the requirements phase. In Aspect-Oriented Requirements Engineering and Architecture Design Workshop (Early Aspects 2004) (Vancouver, Canada, October 25th, 2004), 7p.",C,2004,Early Aspects,EN,2000,,
4621,"Ginige A., Murugesan, S. Guest Editor?s Introduction: The Essence of Web Engineering. In IEEE MultiMedia, April 2001, pp. 22-25.",P,2001,IEEE Multimedia,EN,2001,,
4621,"Graupp, H., Gladstone, K., Rundle, C. Accessibility, Usability and Cognitive Considerations in Evaluating Systems with Users who are Blind. In Proceedings of the 2nd International Conference on Universal Access in Human- Computer Interaction, Vol. 4 (Crete, Greece, June 22-27, 2003). NJ: Lawrence Erlbaum Associates, 2003, 1280-1284.",C,2003,UAHCI,EN,2002,,
4621,"Gregor, P., Newell, A.F., Zajicek, M. Designing for dynamic diversity: interfaces for older people. In Proceedings of the fifth international ACM conference on Assistive technologies (ASSETS?02) (Edinburgh, Scotland, July 8-10, 2002). ACM Press, New York, NY, 2002, 151-156.",C,2002,ASSETS,EN,2003,,
4621,"Haire, B., Henderson-Sellers, B., Lowe, D. Supporting Web Development in the OPEN Process: Additional Tasks. In Proceedings of 25th Annual International Computer Software and Applications Conference (COMPSAC?01) (Chicago, Illinois, USA, October 8-12, 2001), 383-389.",C,2001,COMPSAC,EN,2004,,
4621,"Keates, S., Clarkson, P.J. Countering design exclusion through inclusive design. In Proceedings of the ACM Conference on Universal Usability (CCU?03) (Vancouver, British Columbia, Canada, November 10-11, 2003), 69-76.",C,2003,CCU,EN,2005,,
4621,"Keates, S., Clarkson, P.J., Harrison, L.A., Robinson, P. Towards a practical inclusive design approach. In Proceedings of the ACM Conference on Universal Usability (CCU?00) (Arlington, VA, USA, November 16-17, 2000). ACM Press, New York, NY, 2000, 45-52.",C,2000,CCU,EN,2006,,
4621,"Liu, K. Semiotics in Information Systems Engineering. Cambridge University Press, 2000, 218p.",L,2000,Cambridge University Press,EN,2007,,
4621,"Lowe, D., Henderson-Sellers, B. Characteristics of Web Development Processes. In Proceedings of International Conference on Advances in Infrastructure for Electronic Business, Science, and Education on the Internet (SSGRR 2001) (L?Aquila, Italy, August 6-12, 2001), 12p.",C,2001,SSGRR,EN,2008,,
4621,"Müller, M. J., Haslwanter, J. H., Dayton, T. Participatory Practices in the Software Lifecycle. In Helander, M.G., Landauer, T.K., Prabhu, P.V. (eds.), Handbook of Human- Computer Interaction, 2nd edition, Elsevier, 1997, 255-297.",L,1997,Elsevier,EN,2009,,
4621,"Mantoan, M. T. E., Baranauskas, M. C. C, Melo, A. M. et al. Todos Nós ? Unicamp Acessível, Universidade Estadual de Campinas, 2006. http://www.todosnos.unicamp.br/",O,2006,http,PT,2010,,
4621,"Mantoan, M. T. Inclusão escolar: o que é? por quê? como fazer? Coleção cotidiano escolar, Moderna, São Paulo, 2003, 95p.",L,2003,Moderna,PT,2011,,
4621,"Melo, A. M., Baranauskas, M. C. C. Design e Avaliação de Tecnologia Web-acessível. In Jornadas de Atualização em Informática, Anais do XXV Congresso da Sociedade Brasileira de Computação, (São Leopoldo, RS, Brasil, 25 a 29 de Julho, 2005), 1500-1544.",O,2005,JAI-SBC,PT,2012,,
4621,"Melo, A. M., Baranauskas, M. C. C., Bonilha, F.F.G. Avaliação de acessibilidade na Web com a participação do usuário: um estudo de caso. In Simpósio Sobre Fatores Humanos em Sistemas Computacionais, (Curitiba, PR, Brasil, 17 a 20 de outubro, 2004), 181-184.",C,2004,IHC,PT,2013,,
4621,"Melo, A.M., Baranauskas, M.C.C. An Inclusive Approach to Cooperative Evaluation of Web User Interfaces. In Proceedings of the 8th International Conference on Enterprise Information Systems (ICEIS 2006) (Paphos, Cyprus, May 23-27, 2006a), 65-70.",C,2006,ICEIS,EN,2014,,
4621,"Melo, A.M., Baranauskas, M.C.C. Uma Opção Inclusiva à Avaliação Cooperativa de Interfaces de Usuário. In Seminário Integrado de Hardware e Software (XXXIII SEMISH), Anais do XXVI Congresso da Sociedade Brasileira de Computação (Campo Grande, MS, Brasil, 14 a 20 de Julho, 2006b), 447-461.",C,2006,SEMISH,PT,2015,,
4621,"Newell, A.F., Gregor, P. User sensitive inclusive design? in search of a new paradigm. In Proceedings of the ACM Conference on Universal Usability (CCU?00) (Arlington, VA, USA, November 16-17, 2000). ACM Press, New York, NY, 2000, 39-44.",C,2000,CUU,EN,2016,,
4621,"Nielsen, J. The Usability Engineering Life Cycle. In Computer, vol. 25, issue 3, IEEE, 1992, 12-22.",P,1992,Computer,EN,2017,,
4621,"OMG (2005). Software Process Engineering Metamodel, Version 1.1. Object Managment Group, 2005. http://www.omg.org/technology/documents/formal/spem.htm",O,2005,http,EN,2018,,
4621,"Osman, Z. Maquire, M., Tarkiainen, M. Old Users Requirements for Location Based Services and Mobile Phones. In Human-Computer Interaction with Mobile Devices and Services: 5th International Symposium (Mobile HCI 2003) (Udine, Italy, September 8-11, 2003). Springer, 352-357.",C,2003,MobileHCI ,EN,2019,,
4621,"Rocha, H. V., Baranauskas, H.V. Design e Avaliação de Interfaces Humano-Computador, Nied, São Paulo, 2003, 244p.",L,2003,NIED,PT,2020,,
4621,"Sampaio, A., Vasconcelos, A., Sampaio, R. F. Assessing Agile Methods: An Empirical Study. In Journal of the Brazilian Computer Society, vol. 2, issue 10, 2004, 22-41.",P,2004,JBCS,EN,2021,,
4621,"SBC. Seminário Grandes Desafios da Computação no Brasil ? 2006 a 2016 (São Paulo, SP, Brasil, 8 a 9 de Maio, 2006).",C,2006,Seminário SBC,PT,2022,,
4621,"Schuler, D., Namioka, A. (eds). Participatory Design: Principles and Practices, Hillsdale, NJ: Lawrence Elbaum, 1993.",L,1993,Lawrence Erlbaum Associates,EN,2023,,
4621,Section 508. http://www.section508.gov/,O,,http,,2024,,
4621,"Theofanos, M., Redish, J. Bridging the gap: between accessibility and usability. In Interactions, vol. 10, issue 6, ACM Press, New York, NY, 2003, 38-51.",P,2003,Interactions,EN,2025,,
4621,"W3C. World Wide Web Consortium Web, 2006. http://www.w3.org/",O,2006,http,EN,2026,,
4622,"A. R. Puerta and J. Eisenstein. Towards a general computational framework for model-based interface development systems. In Proceedings of the 4th international conference on Intelligent user interfaces, pages 171?178. ACM Press, 1999.",C,1999,IUI,EN,2027,,
4622,"A. R. Puerta and P. Szkeley. Model-based interface development. In Conference companion on Human factors in computing systems, pages 389?390, Boston, Massachusetts, United States, 1994. ACM Press.",C,1994,CHI-EA,EN,2028,,
4622,"A. R. Puerta. A model-based interface development environment. IEEE Software, 14(4):40?47, July 1997.",P,1997,IEEE Software,EN,2029,,
4622,"B. Myers, S. E. Hudson, and R. Pausch. Past, present, and future of user interface software tools. ACM Trans. Comput.-Hum. Interact., 7(1):3?28, 2000.",P,2000, ACM Trans. Comput.-Hum. Interact.,EN,2030,,
4622,"C. S. de Souza. The semiotic engineering of user interface languages. International Journal of Man-machine Studies, 39(5):753?773, 1993.",P,1993,IJMMS,EN,2031,,
4622,"F. Paterno and C. Santoro. One model, many interfaces. In C. Kolski and J. Vanderdonckt, editors, Proceedings of the 4th International Conference on Computer-Aided Design of User Interfaces (CADUI?2002), volume 3. Kluwer Academic, 2002.",C,2002,CADUI,EN,2032,,
